Unnamed: 0,Name,Location,Year,Kilometers_Driven,Fuel_Type,Transmission,Owner_Type,Mileage,Engine,Power,Seats,New_Price,Price,Car_Age,Brand,Kilometers_Per_Year,Is_First_Owner
2470,BMW 3 Series 320d M Sport,Kochi,2017,23806,Diesel,Automatic,First,22.69,1995.0,190.0,5.0,33.66,33.66,9,BMW,2381.0,1
2471,Nissan Micra XV CVT,Chennai,2013,89000,Petrol,Automatic,Second,19.34,1198.0,76.0,5.0,9.49,2.8,13,Nissan,6357.0,0
2472,Maruti Baleno Zeta Automatic,Coimbatore,2018,38852,Petrol,Automatic,First,21.4,1197.0,83.1,5.0,11.75,8.47,8,Maruti,4317.0,1
2473,Maruti Ciaz ZDi Plus,Coimbatore,2018,68737,Diesel,Manual,First,26.21,1248.0,88.5,5.0,11.75,9.32,8,Maruti,7637.0,1
2474,Mercedes-Benz CLA 200 CDI Style,Coimbatore,2017,23106,Diesel,Automatic,First,17.9,2143.0,136.0,5.0,27.43,27.43,9,Mercedes-Benz,2311.0,1
2475,Honda Mobilio RS i DTEC,Delhi,2015,31250,Diesel,Manual,First,24.5,1498.0,98.6,7.0,11.75,6.5,11,Honda,2604.0,1
2476,Toyota Innova 2.5 GX (Diesel) 8 Seater,Delhi,2014,77795,Diesel,Manual,First,12.99,2494.0,100.6,8.0,11.75,9.5,12,Toyota,5984.0,1
2477,Jaguar XF 3.0 Litre S Premium Luxury,Kochi,2015,47759,Diesel,Automatic,First,14.74,2993.0,270.9,5.0,31.8,31.8,11,Jaguar,3980.0,1
2478,Toyota Etios Petrol TRD Sportivo,Chennai,2013,67620,Petrol,Manual,Second,17.6,1496.0,88.8,5.0,11.75,4.2,13,Toyota,4830.0,0
2479,Chevrolet Beat Diesel LS,Kochi,2013,44378,Diesel,Manual,First,25.44,936.0,57.6,5.0,11.75,3.85,13,Chevrolet,3170.0,1
2480,Honda Accord 2.4 M/T,Delhi,2012,64709,Petrol,Manual,Second,12.8,2354.0,177.6,5.0,11.75,6.0,14,Honda,4314.0,0
2481,Maruti Alto LXi,Hyderabad,2007,76161,Petrol,Manual,First,19.7,796.0,46.3,5.0,11.75,1.65,19,Maruti,3808.0,1
2482,Skoda Octavia Ambition 2.0 TDI AT,Bangalore,2013,58410,Diesel,Automatic,First,19.3,1968.0,141.0,5.0,14.5,14.5,13,Skoda,4172.0,1
2483,Toyota Innova 2.5 V Diesel 7-seater,Delhi,2011,72000,Diesel,Manual,First,12.8,2494.0,102.0,7.0,11.75,7.1,15,Toyota,4500.0,1
2484,Audi A4 35 TDI Premium Sport,Chennai,2016,11000,Diesel,Automatic,First,17.11,1968.0,174.33,5.0,28.0,28.0,10,Audi,1000.0,1
2485,Maruti Vitara Brezza ZDi Plus Dual Tone,Kochi,2017,45362,Diesel,Manual,First,24.3,1248.0,88.5,5.0,11.75,9.38,9,Maruti,4536.0,1
2486,Hyundai Grand i10 Sportz,Kochi,2016,59767,Petrol,Manual,First,18.9,1197.0,82.0,5.0,11.75,4.78,10,Hyundai,5433.0,1
2487,Toyota Corolla DX,Chennai,2003,70000,Petrol,Manual,Second,13.4,1794.0,125.0,5.0,11.75,1.7,23,Toyota,2917.0,0
2488,Tata Hexa XTA,Coimbatore,2019,14233,Diesel,Automatic,First,17.6,2179.0,153.86,7.0,22.74,17.85,7,Tata,1779.0,1
2489,Hyundai i20 2015-2017 1.2 Asta,Pune,2010,72000,Petrol,Manual,Second,17.0,1197.0,80.0,5.0,11.75,2.75,16,Hyundai,4235.0,0
2490,Hyundai Verna 1.6 SX VTVT,Mumbai,2014,11000,Petrol,Manual,First,17.01,1591.0,121.3,5.0,11.75,5.95,12,Hyundai,846.0,1
2491,Maruti Omni 8 Seater BSIV,Mumbai,2011,39000,Petrol,Manual,First,14.0,796.0,35.0,5.0,11.75,1.5,15,Maruti,2438.0,1
2492,Maruti Alto 800 2016-2019 VXI,Kochi,2019,19855,Petrol,Manual,First,24.7,796.0,47.3,5.0,11.75,3.8,7,Maruti,2482.0,1
2493,Mercedes-Benz New C-Class C 220d Avantgarde Edition C,Bangalore,2017,20149,Diesel,Automatic,First,19.27,2143.0,167.62,5.0,38.5,38.5,9,Mercedes-Benz,2015.0,1
2494,Hyundai i10 Era 1.1,Jaipur,2011,70000,Petrol,Manual,First,19.81,1086.0,68.05,5.0,11.75,2.15,15,Hyundai,4375.0,1
2495,Skoda Superb Style 1.8 TSI AT,Mumbai,2010,62004,Petrol,Automatic,Second,14.67,1798.0,177.46,5.0,33.36,3.75,16,Skoda,3647.0,0
2496,Volkswagen Vento 1.5 TDI Highline AT,Mumbai,2016,25500,Diesel,Automatic,First,21.5,1498.0,108.5,5.0,15.86,8.95,10,Volkswagen,2318.0,1
2498,Honda Civic 2010-2013 1.8 V MT,Pune,2010,61700,Petrol,Manual,First,14.8,1799.0,130.2,5.0,11.75,2.95,16,Honda,3629.0,1
2499,BMW 3 Series 320i Sedan,Coimbatore,2010,59660,Petrol,Automatic,First,12.05,1995.0,154.0,5.0,11.75,10.49,16,BMW,3509.0,1
2500,Hyundai Santro Xing GLS,Hyderabad,2007,69775,Petrol,Manual,Second,17.92,1086.0,62.1,5.0,11.75,1.85,19,Hyundai,3489.0,0
2502,Honda Accord 2001-2003 2.3 VTi L AT,Jaipur,2009,88000,Petrol,Automatic,First,11.1,2354.0,142.0,5.0,11.75,5.25,17,Honda,4889.0,1
2503,Maruti Ertiga VDI,Kolkata,2014,47052,Diesel,Manual,First,20.77,1248.0,88.76,7.0,11.215,5.99,12,Maruti,3619.0,1
2504,Ford Fiesta Classic 1.4 Duratorq LXI,Kochi,2015,69749,Diesel,Manual,First,18.6,1388.0,67.0,5.0,11.75,3.82,11,Ford,5812.0,1
2505,Audi Q7 3.0 TDI Quattro Premium Plus,Hyderabad,2012,79000,Diesel,Automatic,First,12.07,2967.0,241.4,7.0,39.0,39.0,14,Audi,5267.0,1
2506,Audi A4 35 TDI Premium,Coimbatore,2016,39644,Diesel,Automatic,First,17.11,1968.0,174.33,5.0,25.75,25.75,10,Audi,3604.0,1
2507,Tata Indica Vista Quadrajet VX,Hyderabad,2012,137800,Diesel,Manual,First,22.3,1248.0,74.0,5.0,11.75,2.2,14,Tata,9187.0,1
2508,Hyundai Verna CRDi ABS,Chennai,2008,120000,Diesel,Manual,Second,18.1,1493.0,110.0,5.0,11.75,2.0,18,Hyundai,6316.0,0
2509,Mercedes-Benz E-Class E 220 d,Mumbai,2018,11000,Diesel,Automatic,First,16.1,1950.0,194.0,5.0,70.55,56.5,8,Mercedes-Benz,1222.0,1
2510,BMW 3 Series 320d Luxury Line,Mumbai,2014,18600,Diesel,Automatic,Second,22.69,1995.0,190.0,5.0,54.43,21.0,12,BMW,1431.0,0
2511,Hyundai Grand i10 CRDi Asta,Ahmedabad,2014,116905,Diesel,Manual,First,24.0,1120.0,70.0,5.0,11.75,4.0,12,Hyundai,8993.0,1
2512,Hyundai i10 Sportz AT,Coimbatore,2011,32824,Petrol,Automatic,First,16.95,1197.0,78.9,5.0,11.75,3.83,15,Hyundai,2052.0,1
2513,Maruti Swift VXi BSIV,Kochi,2016,19148,Petrol,Manual,First,16.1,1197.0,85.0,5.0,11.75,5.89,10,Maruti,1741.0,1
2514,Hyundai Santro Xing GLS,Kolkata,2010,35008,Petrol,Manual,First,17.92,1086.0,62.1,5.0,11.75,1.36,16,Hyundai,2059.0,1
2515,BMW 6 Series Gran Coupe,Delhi,2013,21000,Diesel,Automatic,Second,17.54,2993.0,313.0,4.0,44.0,44.0,13,BMW,1500.0,0
2517,Hyundai Verna 1.4 VTVT,Bangalore,2016,36000,Petrol,Manual,First,17.43,1396.0,105.5,5.0,11.75,8.0,10,Hyundai,3273.0,1
2518,Maruti Swift Dzire ZDI,Ahmedabad,2012,56121,Diesel,Manual,First,23.4,1248.0,74.0,5.0,11.75,4.25,14,Maruti,3741.0,1
2519,Maruti Swift VDI,Pune,2018,30000,Diesel,Manual,First,28.4,1248.0,74.0,5.0,7.92,6.0,8,Maruti,3333.0,1
2520,Skoda Octavia 2.0 TDI AT Style Plus,Kochi,2016,31021,Diesel,Automatic,First,19.5,1968.0,141.0,5.0,16.61,16.61,10,Skoda,2820.0,1
2521,Renault Duster 110PS Diesel RxL,Coimbatore,2013,52600,Diesel,Manual,First,19.6,1461.0,108.45,5.0,11.75,7.26,13,Renault,3757.0,1
2522,Mahindra Scorpio 2.6 CRDe,Bangalore,2005,60000,Diesel,Manual,First,10.5,2179.0,120.0,8.0,11.75,4.0,21,Mahindra,2727.0,1
2523,BMW 5 Series 2013-2017 520d Luxury Line,Ahmedabad,2016,44001,Diesel,Automatic,First,18.12,1995.0,190.0,5.0,34.51,34.51,10,BMW,4000.0,1
2524,Maruti Wagon R VXI BSIII,Chennai,2003,101000,Petrol,Manual,Third,17.3,1061.0,64.0,5.0,11.75,0.95,23,Maruti,4208.0,0
2525,Maruti Wagon R LXI BSIII,Hyderabad,2007,84169,Petrol,Manual,First,14.0,1061.0,64.0,5.0,11.75,2.2,19,Maruti,4208.0,1
2526,Hyundai i20 Sportz 1.2,Mumbai,2017,14001,Petrol,Manual,First,18.6,1197.0,81.83,5.0,11.75,5.75,9,Hyundai,1400.0,1
2528,Land Rover Discovery SE 3.0 TD6,Delhi,2016,59000,Diesel,Automatic,First,18.0,2993.0,255.0,7.0,112.99999999999999,36.75,10,Land,5364.0,1
2529,Mercedes-Benz New C-Class 230 Avantgarde,Hyderabad,2009,29000,Petrol,Automatic,Second,11.7,1796.0,178.0,5.0,11.75,10.0,17,Mercedes-Benz,1611.0,0
2530,BMW 5 Series 520d Sedan,Kochi,2014,64158,Diesel,Automatic,First,18.48,1497.0,98.6,5.0,17.89,17.89,12,BMW,4935.0,1
2531,Nissan Sunny 2011-2014 Diesel XV,Mumbai,2012,38800,Diesel,Manual,First,21.64,1461.0,84.8,5.0,11.75,4.05,14,Nissan,2587.0,1
2532,Audi Q7 3.0 TDI quattro,Hyderabad,2011,98000,Diesel,Automatic,First,12.07,2967.0,241.4,7.0,22.0,22.0,15,Audi,6125.0,1
2533,Mercedes-Benz CLA 200 CDI Sport,Coimbatore,2017,20969,Diesel,Automatic,First,17.9,2143.0,136.0,5.0,45.36,27.87,9,Mercedes-Benz,2097.0,1
2534,Maruti Vitara Brezza ZDi,Kolkata,2018,2900,Diesel,Manual,First,24.3,1248.0,88.5,5.0,10.13,8.75,8,Maruti,322.0,1
2535,Maruti Swift Dzire Vdi BSIV,Hyderabad,2016,69000,Diesel,Manual,First,19.3,1248.0,73.9,5.0,11.75,4.79,10,Maruti,6273.0,1
2536,Skoda Rapid 1.5 TDI Ambition,Coimbatore,2018,5833,Diesel,Manual,First,21.13,1498.0,108.4,5.0,14.22,11.92,8,Skoda,648.0,1
2537,Audi Q7 35 TDI Quattro Technology,Coimbatore,2016,28733,Diesel,Automatic,Second,12.07,2967.0,241.4,7.0,53.11,53.11,10,Audi,2612.0,0
2538,Maruti Wagon R LXI,Jaipur,2006,145000,Petrol,Manual,First,18.9,998.0,67.1,5.0,4.890000000000001,1.15,20,Maruti,6905.0,1
2539,Honda City i DTEC VX Option,Pune,2014,71000,Diesel,Manual,First,25.1,1498.0,98.6,5.0,11.75,7.45,12,Honda,5462.0,1
2540,Hyundai EON Magna Plus,Jaipur,2017,12000,Petrol,Manual,First,21.1,814.0,55.2,5.0,11.75,3.5,9,Hyundai,1200.0,1
2541,Mercedes-Benz E-Class 2015-2017 E350 CDI Avantgrade,Kochi,2018,21603,Diesel,Automatic,First,13.0,2987.0,265.0,5.0,70.15,70.15,8,Mercedes-Benz,2400.0,1
2542,Hyundai Santro GLS II - Euro II,Bangalore,2011,65000,Petrol,Manual,Second,0.0,1497.0,98.6,5.0,11.75,3.15,15,Hyundai,4062.0,0
2543,BMW 3 Series 320d,Hyderabad,2013,58000,Diesel,Automatic,First,13.2,1995.0,170.0,5.0,47.87,19.5,13,BMW,4143.0,1
2544,BMW 3 Series 318i Sedan,Pune,2012,39000,Petrol,Automatic,Second,12.05,1995.0,154.0,5.0,15.0,15.0,14,BMW,2600.0,0
2545,Mahindra NuvoSport N8,Coimbatore,2017,37712,Diesel,Manual,First,17.45,1493.0,100.0,7.0,11.77,7.57,9,Mahindra,3771.0,1
2546,Maruti Ritz VXi,Hyderabad,2012,68000,Petrol,Manual,First,18.5,1197.0,85.8,5.0,11.75,4.4,14,Maruti,4533.0,1
2547,BMW X6 xDrive 40d M Sport,Chennai,2016,25000,Diesel,Automatic,First,15.87,2993.0,308.43,5.0,60.0,60.0,10,BMW,2273.0,1
2548,Chevrolet Beat LT,Kolkata,2010,30000,Petrol,Manual,First,18.6,1199.0,79.4,5.0,11.75,1.6,16,Chevrolet,1765.0,1
2549,Maruti Swift Dzire VXI,Pune,2014,68218,Petrol,Manual,First,19.1,1197.0,85.8,5.0,11.75,4.9,12,Maruti,5248.0,1
2550,Maruti Ertiga ZDI,Delhi,2014,52000,Diesel,Manual,First,20.77,1248.0,88.8,7.0,12.34,5.95,12,Maruti,4000.0,1
2551,Renault Duster 85PS Diesel RxL,Coimbatore,2015,63591,Diesel,Manual,First,20.45,1461.0,83.8,5.0,11.75,5.35,11,Renault,5299.0,1
2552,Honda Amaze VX AT i-Vtech,Hyderabad,2014,57937,Petrol,Automatic,First,15.5,1198.0,86.7,5.0,11.75,5.4,12,Honda,4457.0,1
2553,Audi A4 2.0 TDI Premium Sport Limited Edition,Coimbatore,2015,21979,Diesel,Automatic,First,17.11,1968.0,174.33,5.0,23.45,23.45,11,Audi,1832.0,1
2554,Skoda Octavia Ambiente 1.9 TDI MT,Hyderabad,2002,99000,Diesel,Manual,Second,18.7,1896.0,66.0,5.0,11.75,1.9,24,Skoda,3960.0,0
2555,Honda Amaze E i-Dtech,Pune,2016,62000,Diesel,Manual,First,25.8,1498.0,98.6,5.0,11.75,6.1,10,Honda,5636.0,1
2556,Toyota Innova 2.5 EV Diesel MS 8 Str BSIII,Mumbai,2006,127001,Diesel,Manual,First,12.8,2494.0,102.0,8.0,11.75,4.95,20,Toyota,6048.0,1
2557,Hyundai EON D Lite Plus,Hyderabad,2013,84600,Petrol,Manual,Second,21.1,814.0,55.2,5.0,11.75,2.5,13,Hyundai,6043.0,0
2558,Datsun redi-GO T Option,Kochi,2018,30953,Petrol,Manual,First,22.7,799.0,53.64,5.0,4.05,3.48,8,Datsun,3439.0,1
2559,Maruti Swift VDI,Chennai,2012,78000,Diesel,Manual,First,22.9,1248.0,74.0,5.0,7.92,4.4,14,Maruti,5200.0,1
2560,Mitsubishi Pajero 2.8 GLX Sports,Hyderabad,2008,85000,Diesel,Manual,First,9.5,2835.0,118.6,6.0,11.75,7.99,18,Mitsubishi,4474.0,1
2561,Volvo S80 D5,Hyderabad,2008,79000,Diesel,Automatic,First,13.1,2400.0,215.0,5.0,11.75,10.99,18,Volvo,4158.0,1
2562,Toyota Fortuner 4x2 AT,Delhi,2014,79000,Diesel,Automatic,First,12.55,2982.0,168.5,7.0,18.5,18.5,12,Toyota,6077.0,1
2563,Jeep Compass 2.0 Limited 4X4,Coimbatore,2018,48188,Diesel,Manual,First,16.3,1956.0,170.0,5.0,26.95,21.69,8,Jeep,5354.0,1
2564,Maruti Swift Dzire VDI,Coimbatore,2014,67557,Diesel,Manual,First,23.4,1248.0,74.0,5.0,11.75,5.17,12,Maruti,5197.0,1
2565,Hyundai Verna 1.6 SX,Delhi,2011,103814,Diesel,Manual,Second,22.32,1582.0,126.32,5.0,11.75,4.5,15,Hyundai,6488.0,0
2566,Mahindra Scorpio VLX 2WD BSIV,Kolkata,2014,45128,Diesel,Manual,First,12.05,2179.0,120.0,8.0,11.75,6.75,12,Mahindra,3471.0,1
2567,Hyundai i10 Era,Kochi,2013,56075,Petrol,Manual,First,19.81,1086.0,68.05,5.0,11.75,3.12,13,Hyundai,4005.0,1
2568,Toyota Innova 2.5 G (Diesel) 8 Seater,Hyderabad,2011,166000,Diesel,Manual,First,12.99,2494.0,100.6,8.0,11.75,8.25,15,Toyota,10375.0,1
2569,Toyota Innova Crysta 2.8 ZX AT,Coimbatore,2017,65367,Diesel,Automatic,First,11.36,2755.0,171.5,7.0,28.05,20.14,9,Toyota,6537.0,1
2570,Toyota Innova 2.5 G (Diesel) 8 Seater,Hyderabad,2013,114708,Diesel,Manual,First,12.99,2494.0,100.0,8.0,12.6,12.6,13,Toyota,8193.0,1
2571,Maruti Swift Dzire ZDI,Kochi,2015,35082,Diesel,Manual,First,23.4,1248.0,74.0,5.0,11.75,6.61,11,Maruti,2924.0,1
2572,Hyundai Creta 1.6 CRDi AT SX Plus,Kochi,2016,38593,Diesel,Automatic,First,17.01,1582.0,126.2,5.0,13.23,13.23,10,Hyundai,3508.0,1
2573,Toyota Innova 2.5 G (Diesel) 8 Seater BS IV,Mumbai,2008,70700,Diesel,Manual,First,12.99,2494.0,100.0,8.0,11.75,4.75,18,Toyota,3721.0,1
2574,Volkswagen Vento Diesel Highline,Mumbai,2011,83000,Diesel,Manual,Second,20.54,1598.0,103.6,5.0,11.75,2.9,15,Volkswagen,5188.0,0
2575,Chevrolet Tavera LS B3 10 Seats BSIII,Hyderabad,2015,120000,Diesel,Manual,First,14.8,2499.0,80.0,10.0,11.75,5.5,11,Chevrolet,10000.0,1
2576,Mahindra Ssangyong Rexton RX7,Kochi,2014,91586,Diesel,Automatic,Second,11.18,2696.0,184.0,7.0,11.75,9.47,12,Mahindra,7045.0,0
2577,Hyundai i10 Magna,Mumbai,2008,38235,Petrol,Manual,First,20.36,1197.0,78.9,5.0,11.75,1.95,18,Hyundai,2012.0,1
2578,Hyundai i10 Sportz 1.2,Kolkata,2011,37000,Petrol,Manual,First,20.36,1197.0,78.9,5.0,11.75,2.2,15,Hyundai,2312.0,1
2580,Honda Amaze S i-Vtech,Bangalore,2013,44000,Petrol,Manual,Second,18.0,1198.0,86.7,5.0,11.75,4.35,13,Honda,3143.0,0
2581,Maruti Celerio ZXI AT,Pune,2016,54000,Petrol,Automatic,First,23.1,998.0,67.04,5.0,11.75,4.5,10,Maruti,4909.0,1
2582,Hyundai Grand i10 Asta,Chennai,2013,90000,Petrol,Manual,First,18.9,1197.0,82.0,5.0,11.75,3.55,13,Hyundai,6429.0,1
2583,Maruti Swift Dzire VDi,Kolkata,2015,35000,Diesel,Manual,First,19.3,1248.0,73.9,5.0,11.75,4.75,11,Maruti,2917.0,1
2584,Hyundai i10 Sportz,Coimbatore,2012,47324,Petrol,Manual,Second,20.36,1197.0,78.9,5.0,11.75,4.52,14,Hyundai,3155.0,0
2585,BMW X1 sDrive 20d Exclusive,Mumbai,2012,65148,Diesel,Automatic,First,15.06,1995.0,177.0,5.0,12.75,12.75,14,BMW,4343.0,1
2586,Audi A4 2.0 TDI 177 Bhp Premium Plus,Coimbatore,2014,57773,Diesel,Automatic,Second,17.11,1968.0,174.33,5.0,20.04,20.04,12,Audi,4444.0,0
2587,Nissan Terrano XL 85 PS,Bangalore,2014,87000,Diesel,Manual,First,20.45,1461.0,83.8,5.0,11.75,6.5,12,Nissan,6692.0,1
2588,Mitsubishi Montero 3.2 GLS,Chennai,2007,179032,Diesel,Manual,First,11.56,3200.0,199.3,7.0,11.75,7.5,19,Mitsubishi,8952.0,1
2589,Maruti Wagon R VXI AMT,Mumbai,2016,8000,Petrol,Automatic,First,22.5,998.0,67.0,5.0,6.14,4.15,10,Maruti,727.0,1
2590,Honda Civic 2006-2010 1.8 (E) MT,Hyderabad,2007,77000,Petrol,Manual,First,13.5,1799.0,130.0,5.0,11.75,2.5,19,Honda,3850.0,1
2591,Hyundai i20 2015-2017 Magna 1.2,Pune,2016,20600,Petrol,Manual,First,18.6,1197.0,81.83,5.0,11.75,5.4,10,Hyundai,1873.0,1
2592,Maruti Alto K10 VXI,Mumbai,2016,13198,Petrol,Manual,First,24.07,998.0,67.1,5.0,4.82,3.15,10,Maruti,1200.0,1
2593,Audi Q7 35 TDI Quattro Technology,Bangalore,2015,21000,Diesel,Automatic,Second,12.07,2967.0,241.4,7.0,52.5,52.5,11,Audi,1750.0,0
2594,Hyundai i20 Sportz Option 1.2,Delhi,2016,38000,Petrol,Manual,First,18.6,1197.0,81.83,5.0,11.75,5.95,10,Hyundai,3455.0,1
2595,Tata Tiago AMT 1.2 Revotron XZA,Coimbatore,2019,15379,Petrol,Automatic,First,23.84,1199.0,83.83,5.0,7.17,6.97,7,Tata,1922.0,1
2596,Hyundai i10 Sportz 1.2,Hyderabad,2011,60000,Petrol,Manual,First,20.36,1197.0,78.9,5.0,11.75,3.2,15,Hyundai,3750.0,1
2598,Renault Duster 85PS Diesel RxL Optional,Bangalore,2013,75371,Diesel,Manual,First,20.46,1461.0,83.8,5.0,11.75,6.69,13,Renault,5384.0,1
2599,Tata Xenon XT EX 4X4,Bangalore,2014,60000,Diesel,Manual,Second,13.49,2179.0,138.03,5.0,11.75,5.9,12,Tata,4615.0,0
2600,Hyundai i20 Magna,Kolkata,2009,30675,Petrol,Manual,First,18.5,1197.0,80.0,5.0,11.75,2.25,17,Hyundai,1704.0,1
2601,Maruti Swift Dzire VDI,Kolkata,2013,22000,Diesel,Manual,First,23.4,1248.0,74.0,5.0,11.75,4.5,13,Maruti,1571.0,1
2602,Hyundai EON Magna,Pune,2015,55000,Petrol,Manual,First,22.0,814.0,55.0,5.0,11.75,2.61,11,Hyundai,4583.0,1
2603,Mercedes-Benz New C-Class 220 CDI AT,Jaipur,2010,74213,Diesel,Automatic,First,14.84,2143.0,170.0,5.0,11.75,11.5,16,Mercedes-Benz,4365.0,1
2604,Mini Cooper Convertible S,Mumbai,2016,15000,Petrol,Automatic,First,16.82,1998.0,189.08,4.0,44.28,35.0,10,Mini,1364.0,1
2605,Tata Nano Cx,Jaipur,2010,57000,Petrol,Manual,First,26.0,624.0,35.0,4.0,11.75,0.5,16,Tata,3353.0,1
2606,Maruti Ciaz ZDi Plus,Kolkata,2015,62144,Diesel,Manual,Second,26.21,1248.0,88.5,5.0,11.75,5.75,11,Maruti,5179.0,0
2607,Hyundai Verna CRDi 1.6 SX Option,Pune,2017,50000,Diesel,Manual,First,22.0,1582.0,126.2,5.0,15.72,11.5,9,Hyundai,5000.0,1
2608,Hyundai EON Era Plus,Jaipur,2015,38000,Petrol,Manual,First,21.1,814.0,55.2,5.0,11.75,2.75,11,Hyundai,3167.0,1
2609,BMW 5 Series 2013-2017 520d Luxury Line,Chennai,2016,30000,Diesel,Automatic,Second,18.12,1995.0,190.0,5.0,31.5,31.5,10,BMW,2727.0,0
2610,Honda Brio S MT,Kochi,2016,38735,Petrol,Manual,First,19.4,1198.0,86.8,5.0,11.75,4.92,10,Honda,3521.0,1
2611,Maruti Ritz VDi,Pune,2012,23598,Diesel,Manual,First,23.2,1248.0,73.94,5.0,11.75,3.52,14,Maruti,1573.0,1
2612,BMW 3 Series 320d Prestige,Chennai,2014,70000,Diesel,Automatic,First,18.88,1995.0,184.0,5.0,17.55,17.55,12,BMW,5385.0,1
2613,Maruti Swift Dzire LDI,Pune,2016,39000,Diesel,Manual,First,26.59,1248.0,74.0,5.0,11.75,5.8,10,Maruti,3545.0,1
2614,Maruti Swift Dzire VDI,Hyderabad,2013,84175,Diesel,Manual,First,23.4,1248.0,74.0,5.0,11.75,6.95,13,Maruti,6012.0,1
2615,Renault Scala RxL,Kolkata,2013,45000,Petrol,Manual,First,16.95,1498.0,97.6,5.0,11.75,2.4,13,Renault,3214.0,1
2616,Chevrolet Cruze LTZ AT,Mumbai,2013,59302,Diesel,Automatic,First,14.39,1998.0,163.7,5.0,11.75,5.25,13,Chevrolet,4236.0,1
2617,Maruti Swift Dzire ZXi,Ahmedabad,2012,55002,Petrol,Manual,First,17.5,1298.0,85.8,5.0,11.75,4.25,14,Maruti,3667.0,1
2618,Tata Indigo CS LX (TDI) BS III,Jaipur,2008,128813,Diesel,Manual,First,19.09,1396.0,69.0,5.0,11.75,1.5,18,Tata,6780.0,1
2619,Hyundai Grand i10 CRDi Sportz,Jaipur,2016,46522,Diesel,Manual,First,24.0,1120.0,70.0,5.0,11.75,4.5,10,Hyundai,4229.0,1
2620,Tata Indica Vista Quadrajet LS,Pune,2014,180000,Diesel,Manual,First,22.3,1248.0,74.0,5.0,11.75,2.5,12,Tata,13846.0,1
2621,Ford Fiesta 1.4 TDCi EXI,Chennai,2006,89326,Diesel,Manual,Third,17.8,1399.0,68.0,5.0,11.75,1.55,20,Ford,4254.0,0
2622,Renault Duster 85PS Diesel RxE,Pune,2016,54000,Diesel,Manual,First,19.87,1461.0,83.8,5.0,11.27,6.5,10,Renault,4909.0,1
2623,BMW 5 Series 520d Sedan,Pune,2012,95000,Diesel,Automatic,Second,18.48,1497.0,98.6,5.0,18.0,18.0,14,BMW,6333.0,0
2624,Hyundai Grand i10 CRDi SportZ Edition,Kochi,2015,66337,Diesel,Manual,First,24.0,1120.0,70.0,5.0,11.75,4.96,11,Hyundai,5528.0,1
2625,Honda Brio S MT,Bangalore,2012,60000,Petrol,Manual,First,19.4,1198.0,86.8,5.0,11.75,3.25,14,Honda,4000.0,1
2626,Audi A4 1.8 TFSI,Kolkata,2010,38001,Petrol,Automatic,First,12.3,1781.0,163.2,5.0,11.75,8.5,16,Audi,2235.0,1
2627,Maruti Alto 800 2016-2019 LXI,Bangalore,2014,73000,Petrol,Manual,Second,24.7,796.0,47.3,5.0,11.75,2.75,12,Maruti,5615.0,0
2628,Hyundai Verna Transform SX VTVT,Bangalore,2011,61000,Petrol,Manual,Second,16.2,1599.0,103.2,5.0,11.75,3.4,15,Hyundai,3812.0,0
2629,Maruti Ertiga ZDI,Hyderabad,2013,120000,Diesel,Manual,First,20.77,1248.0,88.8,7.0,12.34,7.0,13,Maruti,8571.0,1
2630,Chevrolet Optra Magnum 1.6 LT ABS BS3,Kochi,2012,71787,Petrol,Manual,First,12.9,1598.0,102.5,5.0,11.75,3.21,14,Chevrolet,4786.0,1
2631,Hyundai Creta 1.6 CRDi SX Option,Coimbatore,2016,11554,Diesel,Manual,First,19.67,1582.0,126.2,5.0,14.25,14.25,10,Hyundai,1050.0,1
2632,Volkswagen Vento 1.5 TDI Highline,Hyderabad,2014,90000,Diesel,Manual,First,20.34,1498.0,103.2,5.0,14.2,6.5,12,Volkswagen,6923.0,1
2633,Honda City i VTEC SV,Kolkata,2014,48104,Petrol,Manual,First,17.4,1497.0,117.3,5.0,11.75,5.49,12,Honda,3700.0,1
2634,Hyundai Getz GLS ABS,Pune,2005,91000,Petrol,Manual,Third,16.8,1341.0,83.0,5.0,11.75,0.8,21,Hyundai,4136.0,0
2636,Hyundai Grand i10 AT Asta,Coimbatore,2015,33931,Petrol,Automatic,Second,18.9,1197.0,82.0,5.0,11.75,5.91,11,Hyundai,2828.0,0
2637,Hyundai Grand i10 1.2 Kappa Sportz Option,Coimbatore,2019,13916,Petrol,Manual,First,18.9,1197.0,81.86,5.0,11.75,6.44,7,Hyundai,1740.0,1
2639,Hyundai Grand i10 Sportz,Jaipur,2015,14000,Petrol,Manual,First,18.9,1197.0,82.0,5.0,11.75,4.6,11,Hyundai,1167.0,1
2641,Hyundai i20 Asta 1.2,Coimbatore,2016,17560,Petrol,Manual,First,18.6,1197.0,81.83,5.0,11.75,7.21,10,Hyundai,1596.0,1
2642,Renault Duster 85PS Diesel RxL,Pune,2016,60000,Diesel,Manual,First,19.87,1461.0,83.8,5.0,11.75,8.0,10,Renault,5455.0,1
2643,Maruti Swift Dzire VDi,Hyderabad,2009,88096,Diesel,Manual,Second,19.3,1248.0,73.9,5.0,11.75,3.5,17,Maruti,4894.0,0
2644,Toyota Innova 2.5 G (Diesel) 8 Seater BS IV,Pune,2008,178280,Diesel,Manual,First,12.8,2494.0,102.0,8.0,11.75,5.9,18,Toyota,9383.0,1
