Unnamed: 0,Name,Year,Kilometers_Driven,Owner_Type,Mileage,Engine,Power,Seats,New_Price,Price,Car_Age,Kilometers_Per_Year,Is_First_Owner,Fuel_Type_Diesel,Fuel_Type_Electric,Fuel_Type_Petrol,Transmission_Automatic,Transmission_Manual,Brand_Ambassador,Brand_Audi,Brand_BMW,Brand_Bentley,Brand_Chevrolet,Brand_Datsun,Brand_Fiat,Brand_Force,Brand_Ford,Brand_Honda,Brand_Hyundai,Brand_ISUZU,Brand_Isuzu,Brand_Jaguar,Brand_Jeep,Brand_Lamborghini,Brand_Land,Brand_Mahindra,Brand_Maruti,Brand_Mercedes-Benz,Brand_Mini,Brand_Mitsubishi,Brand_Nissan,Brand_Porsche,Brand_Renault,Brand_Skoda,Brand_Tata,Brand_Toyota,Brand_Volkswagen,Brand_Volvo,Location_Ahmedabad,Location_Bangalore,Location_Chennai,Location_Coimbatore,Location_Delhi,Location_Hyderabad,Location_Jaipur,Location_Kochi,Location_Kolkata,Location_Mumbai,Location_Pune
3253,Maruti SX4 S Cross DDiS 320 Zeta,2016,61717,First,22.7,1598.0,118.0,5.0,11.75,8.94,10,5611.0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3254,Ford Freestyle Titanium Plus Petrol,2018,8896,First,19.0,1194.0,94.68,5.0,8.24,7.34,8,988.0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3255,Maruti Baleno Alpha 1.2,2016,17000,First,21.4,1197.0,83.1,5.0,11.75,6.9,10,1545.0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3256,Honda Jazz V,2016,31378,First,18.2,1199.0,88.7,5.0,8.71,5.9,10,2853.0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3257,Hyundai Verna 1.6 CRDi EX AT,2013,114000,First,22.32,1582.0,126.3,5.0,11.75,6.75,13,8143.0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3258,Honda Amaze VX i-DTEC,2014,81000,First,25.8,1498.0,98.6,5.0,11.75,4.1,12,6231.0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3259,Audi Q3 30 TDI Premium FWD,2017,31000,First,18.51,1968.0,147.51,5.0,44.75,27.0,9,3100.0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3260,Skoda Rapid 2013-2016 1.6 MPI Ambition,2014,35000,First,15.0,1598.0,103.52,5.0,11.75,4.5,12,2692.0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3261,Audi A4 2.0 TDI 177 Bhp Premium Plus,2013,60001,First,17.11,1968.0,174.33,5.0,14.5,14.5,13,4286.0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3262,Maruti Swift Dzire VDI,2014,75074,First,23.4,1248.0,74.0,5.0,11.75,5.25,12,5775.0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3263,Tata Indica Vista Quadrajet LS,2012,80000,Second,22.3,1248.0,74.0,5.0,11.75,1.2,14,5333.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3264,Toyota Innova 2.5 G (Diesel) 8 Seater,2006,147350,Second,12.99,2494.0,100.6,8.0,11.75,4.95,20,7017.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
3265,Renault Duster 110PS Diesel RxZ Plus,2013,60000,First,19.64,1461.0,108.45,5.0,11.75,7.5,13,4286.0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3266,Mercedes-Benz E-Class E400 Cabriolet,2015,7501,First,10.0,2996.0,333.0,4.0,87.57,48.0,11,625.0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3267,Honda Amaze S i-Dtech,2015,58000,First,25.8,1498.0,98.6,5.0,11.75,4.45,11,4833.0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3268,Mercedes-Benz GLE 350d,2018,29277,First,11.57,2987.0,254.79,5.0,95.13,59.65,8,3253.0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3269,Maruti Ritz VDi,2015,57034,First,23.2,1248.0,73.94,5.0,11.75,4.38,11,4753.0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3270,Maruti Ciaz ZDi Plus SHVS,2016,40810,First,28.09,1248.0,88.5,5.0,11.75,7.9,10,3710.0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3271,Hyundai Santro Xing GL,2008,35268,Second,0.0,1086.0,62.0,5.0,11.75,1.88,18,1856.0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3272,BMW 5 Series 520d Sedan,2008,81000,Second,18.48,1497.0,98.6,5.0,11.75,10.5,18,4263.0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3273,Maruti Baleno Delta CVT,2018,34630,First,21.4,1197.0,83.1,5.0,8.57,7.29,8,3848.0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3274,Ford Fiesta Diesel Titanium Plus,2012,45122,First,23.5,1498.0,88.7,5.0,11.75,6.0,14,3008.0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3275,Mahindra XUV500 W8 2WD,2011,126000,Third,16.0,2179.0,140.0,7.0,11.75,6.7,15,7875.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3276,Maruti Alto LXi,2009,63000,First,19.7,796.0,46.3,5.0,11.75,1.5,17,3500.0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3277,Mini Cooper 3 DOOR D,2016,32298,First,20.7,1496.0,113.98,4.0,35.0,23.8,10,2936.0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3278,Mahindra XUV500 W8 4WD,2014,63288,First,15.1,2179.0,140.0,7.0,11.75,7.77,12,4868.0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3279,Hyundai Santro Xing GLS,2012,43337,First,17.92,1086.0,62.1,5.0,11.75,3.32,14,2889.0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3280,Maruti Swift VDI,2015,46561,First,22.9,1248.0,74.0,5.0,7.92,4.94,11,3880.0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3281,Mercedes-Benz A Class A180 CDI,2013,34000,Second,20.0,2143.0,107.3,5.0,11.75,11.0,13,2429.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3282,Renault KWID RXT,2016,48000,First,25.17,799.0,53.3,5.0,11.75,3.4,10,4364.0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3283,Maruti Swift VDI,2013,56263,First,22.9,1248.0,74.0,5.0,7.92,4.17,13,4019.0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3284,Maruti Zen LXI,2005,84060,Second,17.3,993.0,60.0,5.0,11.75,1.25,21,3821.0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3285,Hyundai Grand i10 Magna AT,2016,9000,First,18.9,1197.0,82.0,5.0,11.75,5.45,10,818.0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3286,Tata Manza Aura Quadrajet BS IV,2012,79000,First,21.12,1248.0,88.8,5.0,11.75,2.59,14,5267.0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3287,Mahindra XUV500 W10 AWD,2015,87900,First,16.0,2179.0,140.0,7.0,12.01,12.01,11,7325.0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3288,Maruti Swift Dzire 1.2 Vxi BSIV,2010,72425,Second,17.5,1197.0,85.8,5.0,11.75,2.45,16,4260.0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3289,Audi Q3 35 TDI Quattro Premium Plus,2015,38000,First,15.73,1968.0,174.33,5.0,48.64,29.0,11,3167.0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3291,Mercedes-Benz New C-Class C 220 CDI Elegance AT,2010,107000,First,14.84,2143.0,170.0,5.0,11.99,11.99,16,6294.0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3292,Honda City i VTEC CVT VX,2015,51000,First,18.0,1497.0,117.3,5.0,11.75,7.9,11,4250.0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3293,Toyota Innova 2.5 GX 7 STR,2010,140000,Third,12.8,2494.0,102.0,7.0,11.75,6.25,16,8235.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
3294,Chevrolet Beat LT,2011,48000,Second,18.6,1199.0,79.4,5.0,11.75,1.8,15,3000.0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3296,Honda Jazz 1.2 S i VTEC,2015,31000,First,18.7,1199.0,88.7,5.0,11.75,4.9,11,2583.0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3297,Nissan Micra XL Primo,2010,75055,First,18.06,1198.0,75.0,5.0,11.75,2.25,16,4415.0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3298,Maruti Ciaz AT ZXi,2017,51210,First,19.12,1373.0,91.1,5.0,11.75,8.89,9,5121.0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3299,Toyota Fortuner 4x2 AT,2012,87000,First,12.55,2982.0,168.5,7.0,15.0,15.0,14,5800.0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
3300,Ford Aspire Ambiente Diesel,2018,17000,First,26.1,1498.0,99.0,5.0,7.56,5.65,8,1889.0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3301,Maruti Ertiga ZDI,2014,57000,First,20.77,1248.0,88.8,7.0,12.34,7.0,12,4385.0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3302,Maruti Alto 800 LXI,2016,9370,First,22.74,796.0,47.3,5.0,11.75,2.95,10,852.0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3303,Honda Brio V MT,2013,53226,First,19.4,1198.0,86.8,5.0,11.75,3.3,13,3802.0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3304,Hyundai Verna Transform CRDi VGT SX ABS,2010,120000,Second,16.2,1493.0,110.0,5.0,11.75,3.5,16,7059.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3305,Honda City 1.5 GXI,2007,75055,First,12.8,1493.0,100.0,5.0,11.75,2.3,19,3753.0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3306,Hyundai Creta 1.6 CRDi SX,2017,37247,First,19.67,1582.0,126.2,5.0,13.69,13.69,9,3725.0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3307,Toyota Etios Liva GD,2013,64000,First,23.59,1364.0,67.06,5.0,11.75,3.1,13,4571.0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
3308,Hyundai Sonata Transform 2.4 GDi MT,2014,12000,First,13.44,2359.0,198.25,5.0,12.75,12.75,12,923.0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3309,Hyundai Creta 1.6 CRDi SX Option,2017,40158,First,19.67,1582.0,126.2,5.0,13.75,13.75,9,4016.0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3310,Honda Jazz 1.2 SV i VTEC,2017,11000,First,18.7,1199.0,88.7,5.0,11.75,6.75,9,1100.0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3311,Volkswagen Vento Diesel Comfortline,2014,70010,First,20.54,1598.0,103.6,5.0,11.75,5.25,12,5385.0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
3312,Mahindra XUV500 W6 2WD,2015,82000,First,16.0,2179.0,140.0,7.0,11.75,8.75,11,6833.0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3313,Mahindra TUV 300 2015-2019 T8,2017,57259,First,18.49,1493.0,100.0,7.0,11.75,8.87,9,5726.0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3314,Honda Accord 2001-2003 2.3 VTi L AT,2010,84000,Second,11.1,2354.0,142.0,5.0,11.75,6.5,16,4941.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3315,Maruti Ertiga VDI,2012,168000,First,20.77,1248.0,88.76,7.0,11.215,4.5,14,11200.0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3316,Mahindra Ssangyong Rexton RX5,2012,73670,First,12.83,2696.0,162.0,7.0,12.5,12.5,14,4911.0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3317,Toyota Fortuner 4x2 AT,2014,89540,First,12.55,2982.0,168.5,7.0,16.8,16.8,12,6888.0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
3318,Maruti Ertiga ZDI,2016,85423,First,20.77,1248.0,88.8,7.0,12.34,8.75,10,7766.0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3319,Hyundai Elantra CRDi SX AT,2013,48823,First,19.5,1582.0,126.24,5.0,11.75,8.5,13,3487.0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3320,Hyundai i10 Magna 1.2,2011,35082,First,20.36,1197.0,78.9,5.0,11.75,2.21,15,2193.0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3321,Maruti Omni MPI STD BSIV,2012,126000,First,16.8,796.0,34.2,5.0,11.75,1.6,14,8400.0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3322,Honda Amaze VX AT i-Vtech,2016,19000,First,15.5,1198.0,86.7,5.0,11.75,6.25,10,1727.0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3323,Honda Civic 2006-2010 1.8 V AT,2007,69000,Second,12.9,1799.0,130.0,5.0,11.75,2.25,19,3450.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3324,Mercedes-Benz CLA 200 CDI Sport,2019,29836,First,17.9,2143.0,136.0,5.0,43.07,25.75,7,3730.0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3325,Skoda Superb 1.8 TFSI MT,2010,48002,Second,13.14,1798.0,157.8,5.0,11.75,6.75,16,2824.0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3326,Maruti Ciaz ZDi Plus SHVS,2015,52324,First,28.09,1248.0,88.5,5.0,11.75,6.25,11,4360.0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3327,Ford Ecosport 1.5 DV5 MT Titanium Optional,2013,65000,First,22.7,1498.0,89.84,5.0,11.75,5.1,13,4643.0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3328,Mercedes-Benz M-Class ML 320 CDI,2009,66000,Second,8.7,2987.0,224.34,5.0,11.75,10.75,17,3667.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3329,Hyundai Grand i10 CRDi Sportz,2016,75700,First,24.0,1120.0,70.0,5.0,11.75,5.7,10,6882.0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3330,Volkswagen Vento Diesel Breeze,2013,43000,First,20.5,1598.0,105.0,5.0,11.75,5.95,13,3071.0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
3331,Chevrolet Beat Diesel LT,2012,42706,First,25.44,936.0,56.3,5.0,11.75,2.4,14,2847.0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3332,Mahindra Quanto C6,2013,35000,First,17.21,1493.0,100.0,7.0,11.75,3.49,13,2500.0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3333,Hyundai i10 Asta 1.2 AT with Sunroof,2011,54348,First,19.2,1197.0,80.0,5.0,11.75,4.0,15,3397.0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3334,Toyota Etios Liva 1.4 GD,2013,84000,First,23.59,1364.0,67.04,5.0,7.83,3.85,13,6000.0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
3335,Toyota Corolla Altis 2008-2013 1.8 VL AT,2010,63298,First,14.53,1794.0,138.1,5.0,11.75,3.95,16,3723.0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
3336,Hyundai i10 Magna 1.2,2013,75049,Second,20.36,1197.0,78.9,5.0,11.75,3.0,13,5361.0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3337,Ford Figo Aspire 1.2 Ti-VCT Titanium,2018,24237,First,18.16,1196.0,86.8,5.0,11.75,6.7,8,2693.0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3338,Maruti Ritz ZXi,2016,22767,First,18.5,1197.0,85.8,5.0,11.75,6.14,10,2070.0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3339,Hyundai i20 Sportz AT 1.4,2012,58000,Second,15.0,1396.0,98.6,5.0,11.75,4.4,14,3867.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3340,Maruti Swift Dzire LDI,2017,57000,First,26.59,1248.0,74.0,5.0,11.75,4.25,9,5700.0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
